pca1,pca2,cluster
0.2623736846452151,0.20455878521802787,1
-0.047362632169585854,1.2099336702656964,1
0.044412186483417666,-0.4951475698590146,0
0.5778761318618136,1.1196847029951782,0
1.396736640415411,-1.130255156162506,2
0.481170065205599,1.0922086507569955,0
1.13266669003844,-0.5051925590745584,2
0.7012704832151915,0.9745246902775536,2
0.014022456413435086,2.3067923934613392,0
0.2674968350685616,1.1162529728803814,0
0.7803699554978297,0.059333928718977004,2
0.4548225936170667,-0.01864087741727943,0
0.9644732742054999,-1.062995881509072,2
0.09701571445228127,0.9718946493335293,0
0.8347341929402367,-0.9616788019379842,2
-0.1533325962273706,1.5434576499997859,0
0.6553034634331478,-0.6666178852520119,2
-0.26552994907943384,1.5763809070141794,0
0.5015026216103022,-0.47148588943021413,2
0.29331801126495743,0.13794686101146522,2
0.560533699116115,-1.1061688458231642,2
-0.3229753429595616,0.9913051550102294,0
0.27484831408328947,-0.39682936520841927,2
-0.47758241926593936,0.08087477242602754,0
-0.7106156912786308,0.7871905047960476,0
0.08488698921808067,-1.371679015692492,1
0.012294386360192647,-1.2909088623312313,1
-0.7534726118972347,0.347498149053883,0
-0.47344574352812346,0.19842836987187631,1
-0.3301865420509676,-0.5623907236464672,1
-0.8594142678245109,0.1537682259241252,0
-0.15371100002686924,-1.6549804311486276,1
-0.5370692714814471,-0.36255932218835624,1
-0.06347099984357298,-2.4113445280489736,1
-0.4240985590326079,-1.2075486824981372,1
-1.419664957407467,1.32682815723285,0
-0.6695194747569972,-0.6551972081022138,1
-0.3886227225676672,-1.9526543112172392,1
-0.7358304751029585,-0.8011812387365034,1
-0.735891463583683,1.6209356422749432,0
0.32015418761404946,-1.5537704757696469,2
0.07797974929807,-0.8118140533044624,2
-0.7032930292184829,0.8870487785485667,0
-1.0390326700480357,1.9938085834089738,0
-0.3613500499004431,0.29431023270049606,2
-0.15680767962284997,-0.7054471269863554,2
-0.8319694782440819,0.579697320946468,0
-0.8728903905880764,0.536982038320282,0
-0.7400824642570167,-0.18308835353106806,0
-0.8656026214609314,0.1040421809188474,0
-0.7828772880024394,-0.42076011138034897,0
-0.8784828518613633,-0.2502642289384746,0
-0.021026632445661872,-2.650685736082761,2
-1.2119159200997454,0.645239721660698,0
-0.6987816320624993,-0.4126975945100043,2
-1.351678768156899,0.7856386813729769,0
-1.0071424869179504,0.38505176356422605,2
-0.681989985816794,-1.084955031741422,2
-1.325528072849847,0.07689104627032854,0
-1.2210289819668758,1.2390634248778312,0
-1.004242946184474,0.1915689741669915,0
-0.801172741321542,0.3425471870879526,1
-0.3348112150045647,-1.6780225166449962,1
-0.8051392755442349,-0.04651302469493191,1
-0.9451235975204944,-0.8479835620019976,0
-1.5569419808703437,1.33518559562193,0
-1.6456372942094546,1.4787389535450464,0
-1.610869430756461,1.1409190735009247,0
-0.5687158398926965,-1.9796229914328538,1
-1.1819855471088454,0.20920476405816432,1
-0.8805375671042199,-1.1683799636222758,1
-1.0510832077307062,-0.7056986025266411,1
-1.8721683534984053,1.1483895251010043,0
-1.008327453703116,-1.2769253498276172,1
-1.9856932577294721,1.1864888007671368,0
-1.0452552451604575,-1.537472206173112,1
-1.5238502143679136,-1.018726401223482,0
-2.243930943038138,1.5865491452919962,0
-1.8330824757452417,-0.2175794975010862,0
0.3119575696162593,0.5832771143227641,1
1.3940788601788812,0.3529124488735482,2
0.7977610886744126,1.3306502220900522,0
1.3864900816126375,-0.02202491645690867,2
1.2453930304489027,0.32583870519953473,2
-0.2990519463236483,-0.5375200318230189,0
-0.02052989212640844,-0.6807226586339714,1
-0.5977411266748363,1.367515941489337,1
-0.902070115679063,1.2068123645457947,0
-0.9612654643350237,1.2353476750768695,0
-0.6396311593238554,0.9240537654269464,1
-0.21938617894190265,-0.9167111445415482,1
-0.6823209362055042,0.6859724380989999,1
-0.851228531814758,-0.0027285249667593314,0
-0.4083001699844076,-0.7869384440236478,1
-0.6878138728443062,0.10060084082881866,1
-0.6936963594708128,-1.2237222293298902,0
-0.5885277825230074,-0.6910332516590068,1
-0.9725978486049603,-0.5408326264813316,0
-0.8995607627644479,-1.027861201569727,0
-1.4344295306306745,0.8552874436381217,0
-0.8083292747627864,-0.6430953164911669,1
-0.6626598501051193,-1.4133116810564248,1
-1.282878880342169,-0.34238477561007624,0
-1.0539066002273971,-0.2923967215203891,1
2.4370694265754147,0.29750426532538676,2
2.5148665769463623,-0.20808342783757466,2
1.5336670168900919,2.2702782366771146,0
2.1288828143526652,0.8923115563192198,2
2.1671124748271233,0.5409944013409451,2
2.0980578168615316,0.6079703851951139,2
1.793854428782134,0.44677710010175087,0
1.5255799026236196,1.290495716950978,0
1.5094809257475637,1.151001655750706,0
2.3062827027127404,-1.0129329399262863,2
1.3303026337768287,1.445078338291603,0
1.2456111606877263,1.5730210372674325,0
2.025807742158689,-0.5261712042128239,2
1.4771902207408525,1.4105827522069296,2
1.7126247815206954,0.29037916590947627,2
1.4140693914848261,0.10716477965148062,0
1.016727571205228,1.4541066481699365,0
1.8369722708452914,-0.8012300634142756,2
1.562516442781404,0.06658896450773948,2
1.9802679109958936,-1.7644539371895536,2
0.9633360615495145,0.5145874561066875,0
1.2281061324063947,0.4250027332005278,2
0.551850193716736,1.7144131474012874,0
0.7247271884648622,0.838116602073173,0
0.7237772613262593,0.6395575847157796,0
1.5891271392801503,-1.7916406776414013,2
0.33274754236954485,1.7596263567680361,0
1.2865784331145396,0.8302842959160885,0
1.527180505102357,0.8349287041003985,2
0.8654504080059394,2.06770400179422,0
1.20660912824461,0.4462011568332435,1
1.5003097704025894,0.08719564390642907,1
0.827333814415296,1.3638176629359486,0
1.4692219762087166,-0.1961209034957631,1
1.2507050031529714,0.4535969183574062,1
1.6429968666667065,-1.2781809824659454,1
1.4876673358243018,-0.8748260393869124,1
0.2803378312812977,3.6416610405236125,0
-0.22841883359700016,0.678237960561991,0
-0.5990066740431311,1.9208681611356637,0
0.13079339763970257,0.01816795662776852,1
-0.37784848333863097,0.654064312744711,0
-0.07208011666524047,0.4046304516492421,1
-0.5478797086964042,0.9124773003460419,0
-0.2459461924202878,0.6779952200229417,1
0.5979956429493162,0.556851526873643,0
1.1824381422268948,-0.7791109092582008,1
1.037315281184088,-0.4155509707947428,1
0.8484102725420347,0.11871212550578811,1
0.6440984883965575,-0.19683330592337464,1
0.7254143285456727,-0.7161400944144253,1
-0.33895271672637617,2.086485068676226,0
-0.37418408421057653,2.021586697109022,0
0.38261139981287756,0.013633498256532147,1
0.9618518147560096,0.6998823690880364,2
-0.8107833552732272,-0.30074280786281055,1
-0.7410401466220999,-0.7749288142653797,1
-1.3981704057222475,0.4399120760373365,0
-1.0243452053584534,-0.07487003909271,1
1.1490255796485693,-0.43500824604648364,2
1.1293925807293796,-0.5607234326207338,2
0.9163667897749763,0.06758470112080894,2
1.200012504936721,-1.2405903929083135,2
0.4358290093527134,0.3916426658130096,0
0.1697402653570196,1.226839089531091,0
0.8376190053057218,-0.43443470160745573,2
-0.01517912938149912,1.5432998812504142,0
0.6416591987061947,-0.07492821040014286,2
1.0460300301614887,-1.8538010593724494,2
1.0996969788492275,-2.2653069897066036,2
0.6931703468176647,-0.8825542609135204,2
0.509806167506236,-0.3698944233756958,2
0.1899354406959471,-0.47000198419747224,0
-0.14378551374187837,0.6288871208310132,0
2.1278681341283487,1.4843006129167284,0
2.6151838314915903,0.5270279557595083,2
2.5129425123115254,0.723396127480611,2
2.1928527936601663,0.05949937977579955,2
1.4475406135403133,1.6181546603635193,0
-0.6739789841840489,-1.5597782899346861,1
-1.1015933521181343,-0.09480613364471326,1
-1.0783681948438457,-0.38762190807195157,1
-0.9394499547631616,-1.1315159337473621,1
-1.5431329204295252,-0.1250618464517346,0
-1.2332681260931506,-0.39046735755220646,1
-1.6677835645654069,-0.04358418395061663,0
-1.1659978977036487,-1.0572741167018314,1
-1.788036042484617,0.020745373602542718,0
-1.8894014015306748,0.2136982454990992,0
-2.094645868533294,0.811667607765058,0
-1.5390460132222734,-0.4118396228677565,1
-1.4160561468540378,-1.0936301693622814,1
-2.1588955461199184,0.4553839327186972,0
-2.0317051293970505,-0.24278422998489965,0
-1.5596848124582618,-1.1404213991191736,1
-2.3495245717836193,0.5918434186432378,0
-1.7923486151638293,-0.6378089073133768,1
-1.5005511434289016,-1.9777670605404767,1
-1.9442354339730086,-0.4501395370255623,1
1.0988605823431457,0.7441840582611836,1
1.422139220889721,1.7097555786413974,0
2.0180726379093867,0.32899095594312605,2
1.8261121082875713,0.8751672887723223,2
1.1951509434003236,1.9879769342679752,0
2.0185028299314873,-0.2794744551789066,2
2.1183193498254567,-0.8709139422183818,2
1.7805310489010102,0.24383342759050397,2
1.124930026793385,1.4527119428609547,0
1.7876913449855771,-0.18860942242091505,2
1.0935715017605054,1.1704509537553833,0
1.4809003140001127,0.6030193155707123,2
1.6309870094822705,-0.1844196413091923,2
0.9734279241752215,1.0320932087235848,0
1.8306230060440802,-1.367310143617435,2
1.1971605656219002,-0.2447482210900162,0
1.3081787476228222,0.26513360550625426,2
0.5834393161786205,2.8885730685619224,2
1.3728264595402198,-0.3914481677115256,2
1.0902484581062615,-0.6369571383581392,0
0.708035206780716,0.6509996269705163,0
2.7993379865236245,0.6710162820160592,2
0.7729646642430587,1.0905068793165602,1
-0.38793418568504834,1.057696152857414,0
0.040532477806423856,0.32987126079211604,1
-0.6607150067644276,1.7167217512586408,0
-0.5231219671327194,0.17060238222869345,1
1.0629697985741395,0.09932158570927953,1
-1.7940110902615325,-0.38367680162571965,1
-1.757586386327876,-0.7279565726891281,1
-2.698021856243687,1.5914691031886827,0
-2.9008028566642605,2.1798336025632703,0
-2.647665021393128,0.990606338227436,0
-2.571708786595696,0.49219623042611504,0
-2.81776962218067,1.2493054108715442,0
-2.714454270570476,0.6442242535292223,0
-2.145391345441261,-0.6317744298569837,1
-2.5320197641204243,-0.47159898866064304,0
-2.579785487676622,-0.48762688949330246,0
-2.834648349025603,0.3038006986974811,0
-2.7065622593523297,-0.39785962255491464,0
-2.833004335735138,-0.10713459757090371,0
-2.846194215315612,-0.2579710008453336,0
-2.58245411999099,-0.34353992997497634,1
-3.0991272708068762,0.3236697170125094,0
-2.628267935573604,-0.5694408755559991,1
-2.6522847185774534,-0.6780640319864104,1
-2.5487451418723346,-1.2840194253785557,1
1.0338070949265235,-0.08774467398874752,1
0.16614969920022898,1.9479250016314422,0
0.741660234028823,0.6467875939812155,1
1.1025332733991078,-0.9624907769902278,1
0.7363457750687267,0.2629828349757421,1
0.6988155160274866,0.20704766119188275,1
0.20499936398255086,1.0402757284899085,0
0.13046237350612047,1.1286268965967814,0
1.129194241280055,-1.8226172773790736,2
0.3459812009334715,-0.11618951690606691,0
0.6469247022124335,-0.3468116064432597,2
0.46234036905890863,0.17060551517755065,2
-0.12036421873799133,1.0952665533656682,0
0.774408155907063,-1.4506477147618297,2
0.8260169307042738,-1.8541289866048585,2
-0.17046350099180882,0.6838115973199567,0
0.48745885238492703,-0.9386430238674444,2
0.5074786823688374,-1.2189614787164487,2
0.3602540791588159,-0.8472070124699725,2
0.25662649697752055,-0.6454339100892504,2
-0.5146489506761895,1.014450113235492,0
-0.34997087470979055,0.1701205088555625,0
0.47565657460316796,-2.1062031213106223,2
0.10977235409999178,-0.8819119657942402,2
-0.43677261433819764,-0.09823444598484601,0
0.37577560807463234,-2.323563196814461,2
0.9902251124567142,-0.8590684617692431,1
-0.2666467662097474,-0.21600061041968535,1
-0.808998638430619,0.551328356277105,0
-0.8584543692713181,0.5418896612292412,0
0.9784212344022005,1.437186560937574,0
1.835261434748135,-0.9608331361936636,2
1.0242371914362378,0.8540283222532756,0
1.6360882363224214,-0.5887978824158255,2
1.5136659301771256,-0.31374562615035695,2
1.2673531033563699,0.44434604834924646,2
1.3921239567114538,-0.2443884266502158,2
0.7050329809622358,1.0872669468037435,0
1.3620500112975527,2.183329703765265,0
0.7828739328253288,0.3415233102133611,1
2.599388925886269,1.460691668395563,0
-0.6677923753281404,-0.6557979090662522,1
-0.6983370733474047,-0.7389692371071055,1
-0.8330447782203236,-0.4160171752567237,1
-0.8214404021456714,-0.6635244356871283,1
-1.4695873816177483,0.5162913522774802,0
-1.345191791082586,-0.17098000243455688,0
-1.4849346771535852,0.17160383578873487,0
-0.61310789319449,1.2546060114164193,0
0.312195990420296,0.21746308865050024,1
0.6216428828279182,-1.1913087708022856,1
-0.2994492719263948,1.0526988371605088,0
-0.47003203790226167,1.51552494708011,0
0.32484393414241275,-0.6409010863327124,1
-0.320913346139375,0.5295974520123438,0
-0.5582175505007666,1.2525652144633217,0
-0.5305836625353009,0.9425601450310538,0
-0.1805513439574816,0.5205446089205326,1
-0.5005426048103236,0.42090700087219457,0
-0.17519942447970732,0.09515247739290572,1
-0.5354843989636199,0.15261689688250352,0
0.1062262199173398,-1.4066294436656055,1
-0.828792580614089,0.8916770633368787,0
-1.017653858193842,1.4257696556571517,0
-0.8325814049659911,0.5019239747129403,0
-0.5446332007542485,0.3219695286799158,1
-0.3654101574973196,-0.5790697617998344,1
-0.2414314110541268,-1.2647158741077031,1
-1.1266522713611444,0.8394323716806832,0
0.5177544236804621,-1.791586533494456,2
0.3089357699184056,-1.1796816975253541,2
0.5878969247901227,-2.469592058588328,2
0.15627963618149768,-0.9890128287036497,2
-0.5063314100895544,0.2471972206926432,0
-0.5592888135891783,0.25141127256027646,0
0.17788803226845962,-1.6800503955883663,2
-0.09399769809869984,-0.8222519769063679,2
-0.8566100359314315,0.803855261033893,0
-0.3224343947134153,-0.3361206400412941,2
-0.5368307678126064,0.2975312859310898,2
-0.5099018246526513,-1.1547209742017244,0
-0.1876667623194453,-1.4683571895078977,2
-0.4602438552891438,-0.6078632022908854,2
-0.4857839308267977,-0.7105471606671222,2
-0.5457583478202718,-0.6789743238227722,2
-0.9247017128804791,-0.5487623036287772,0
-1.003653777131667,-0.4431971093317647,0
-0.7691896512871452,-0.41462133078879937,2
-0.5649327659504705,-1.413265607093427,2
1.2064940372630688,1.8371651272709593,0
-1.470691025274611,1.3490651247994143,0
-1.0736650998387622,-0.4011705119691363,0
-0.5720080509917629,-1.414358973173635,1
-0.6748593448951993,-1.2156125578717758,1
-1.581364811142886,0.9715226962435485,0
-1.6311259697149803,0.9632748399530198,0
-0.7161170033336453,-1.6615403113578155,1
-0.8989736619473927,-1.150859257194322,1
-0.9302576537588102,-1.2311481367530643,1
-0.8683577165394785,-1.67475384331664,1
-1.229933546700653,-0.46726076365771335,1
-1.112007187356565,-1.1293090936062613,1
-0.9150054649516839,-2.099666058963633,1
-1.1952370315920502,-1.2093278795629987,1
-1.100331582998294,-1.7816194849822395,1
-0.04263441461178312,0.21217113540498958,0
0.6409362567997582,-1.5102842651371944,2
0.07421849062944273,0.49704112521844,2
0.48474986901621786,-1.3058512128121296,2
0.4486325393950067,-1.3672952875299311,2
-0.4022720978187484,0.6030566972645511,0
-0.3665381609644673,0.2614701728380821,0
0.4206521881156123,-1.8649902197384203,2
